数据处理地,组织机构代码,单位详细名称,商品库存额;千元,商品销售总额;本月;总计;千元,商品销售总额;1-本月;总计;千元,商品销售总额;上年同期;本月;总计;千元,商品销售总额;上年同期;1-本月;总计;千元,商品销售总额;零售额;本月;总计;千元,商品销售总额;零售额;1-本月;总计;千元,商品销售总额;零售额;上年同期;本月;总计;千元,商品销售总额;零售额;上年同期;1-本月;总计;千元,商品销售总额;本月;总计;通过互联网实现的商品销售;千元,商品销售总额;1-本月;总计;通过互联网实现的商品销售;千元,商品销售总额;上年同期;本月;总计;通过互联网实现的商品销售;千元,商品销售总额;上年同期;1-本月;总计;通过互联网实现的商品销售;千元,商品销售总额;零售额;本月;总计;通过互联网实现的商品销售;千元,商品销售总额;零售额;1-本月;总计;通过互联网实现的商品销售;千元,商品销售总额;零售额;上年同期;本月;总计;通过互联网实现的商品销售;千元,商品销售总额;零售额;上年同期;1-本月;总计;通过互联网实现的商品销售;千元,商品销售总额;本月;粮油、食品类;千元,商品销售总额;1-本月;粮油、食品类;千元,商品销售总额;上年同期;本月;粮油、食品类;千元,商品销售总额;上年同期;1-本月;粮油、食品类;千元,商品销售总额;零售额;本月;粮油、食品类;千元,商品销售总额;零售额;1-本月;粮油、食品类;千元,商品销售总额;零售额;上年同期;本月;粮油、食品类;千元,商品销售总额;零售额;上年同期;1-本月;粮油、食品类;千元,商品销售总额;本月;其中：粮油类;千元,商品销售总额;1-本月;其中：粮油类;千元,商品销售总额;上年同期;本月;其中：粮油类;千元,商品销售总额;上年同期;1-本月;其中：粮油类;千元,商品销售总额;零售额;本月;其中：粮油类;千元,商品销售总额;零售额;1-本月;其中：粮油类;千元,商品销售总额;零售额;上年同期;本月;其中：粮油类;千元,商品销售总额;零售额;上年同期;1-本月;其中：粮油类;千元,商品销售总额;本月;　　　肉禽蛋类;千元,商品销售总额;1-本月;　　　肉禽蛋类;千元,商品销售总额;上年同期;本月;　　　肉禽蛋类;千元,商品销售总额;上年同期;1-本月;　　　肉禽蛋类;千元,商品销售总额;零售额;本月;　　　肉禽蛋类;千元,商品销售总额;零售额;1-本月;　　　肉禽蛋类;千元,商品销售总额;零售额;上年同期;本月;　　　肉禽蛋类;千元,商品销售总额;零售额;上年同期;1-本月;　　　肉禽蛋类;千元,商品销售总额;本月;　　　水产品类;千元,商品销售总额;1-本月;　　　水产品类;千元,商品销售总额;上年同期;本月;　　　水产品类;千元,商品销售总额;上年同期;1-本月;　　　水产品类;千元,商品销售总额;零售额;本月;　　　水产品类;千元,商品销售总额;零售额;1-本月;　　　水产品类;千元,商品销售总额;零售额;上年同期;本月;　　　水产品类;千元,商品销售总额;零售额;上年同期;1-本月;　　　水产品类;千元,商品销售总额;本月;　　　蔬菜类;千元,商品销售总额;1-本月;　　　蔬菜类;千元,商品销售总额;上年同期;本月;　　　蔬菜类;千元,商品销售总额;上年同期;1-本月;　　　蔬菜类;千元,商品销售总额;零售额;本月;　　　蔬菜类;千元,商品销售总额;零售额;1-本月;　　　蔬菜类;千元,商品销售总额;零售额;上年同期;本月;　　　蔬菜类;千元,商品销售总额;零售额;上年同期;1-本月;　　　蔬菜类;千元,商品销售总额;本月;　　　干鲜果品类;千元,商品销售总额;1-本月;　　　干鲜果品类;千元,商品销售总额;上年同期;本月;　　　干鲜果品类;千元,商品销售总额;上年同期;1-本月;　　　干鲜果品类;千元,商品销售总额;零售额;本月;　　　干鲜果品类;千元,商品销售总额;零售额;1-本月;　　　干鲜果品类;千元,商品销售总额;零售额;上年同期;本月;　　　干鲜果品类;千元,商品销售总额;零售额;上年同期;1-本月;　　　干鲜果品类;千元,商品销售总额;本月;饮料类;千元,商品销售总额;1-本月;饮料类;千元,商品销售总额;上年同期;本月;饮料类;千元,商品销售总额;上年同期;1-本月;饮料类;千元,商品销售总额;零售额;本月;饮料类;千元,商品销售总额;零售额;1-本月;饮料类;千元,商品销售总额;零售额;上年同期;本月;饮料类;千元,商品销售总额;零售额;上年同期;1-本月;饮料类;千元,商品销售总额;本月;烟酒类;千元,商品销售总额;1-本月;烟酒类;千元,商品销售总额;上年同期;本月;烟酒类;千元,商品销售总额;上年同期;1-本月;烟酒类;千元,商品销售总额;零售额;本月;烟酒类;千元,商品销售总额;零售额;1-本月;烟酒类;千元,商品销售总额;零售额;上年同期;本月;烟酒类;千元,商品销售总额;零售额;上年同期;1-本月;烟酒类;千元,商品销售总额;本月;服装、鞋帽、针纺织品类;千元,商品销售总额;1-本月;服装、鞋帽、针纺织品类;千元,商品销售总额;上年同期;本月;服装、鞋帽、针纺织品类;千元,商品销售总额;上年同期;1-本月;服装、鞋帽、针纺织品类;千元,商品销售总额;零售额;本月;服装、鞋帽、针纺织品类;千元,商品销售总额;零售额;1-本月;服装、鞋帽、针纺织品类;千元,商品销售总额;零售额;上年同期;本月;服装、鞋帽、针纺织品类;千元,商品销售总额;零售额;上年同期;1-本月;服装、鞋帽、针纺织品类;千元,商品销售总额;本月;服装类;千元,商品销售总额;1-本月;服装类;千元,商品销售总额;上年同期;本月;服装类;千元,商品销售总额;上年同期;1-本月;服装类;千元,商品销售总额;零售额;本月;服装类;千元,商品销售总额;零售额;1-本月;服装类;千元,商品销售总额;零售额;上年同期;本月;服装类;千元,商品销售总额;零售额;上年同期;1-本月;服装类;千元,商品销售总额;本月;鞋帽类;千元,商品销售总额;1-本月;鞋帽类;千元,商品销售总额;上年同期;本月;鞋帽类;千元,商品销售总额;上年同期;1-本月;鞋帽类;千元,商品销售总额;零售额;本月;鞋帽类;千元,商品销售总额;零售额;1-本月;鞋帽类;千元,商品销售总额;零售额;上年同期;本月;鞋帽类;千元,商品销售总额;零售额;上年同期;1-本月;鞋帽类;千元,商品销售总额;本月;针纺织品类;千元,商品销售总额;1-本月;针纺织品类;千元,商品销售总额;上年同期;本月;针纺织品类;千元,商品销售总额;上年同期;1-本月;针纺织品类;千元,商品销售总额;零售额;本月;针纺织品类;千元,商品销售总额;零售额;1-本月;针纺织品类;千元,商品销售总额;零售额;上年同期;本月;针纺织品类;千元,商品销售总额;零售额;上年同期;1-本月;针纺织品类;千元,商品销售总额;本月;化妆品类;千元,商品销售总额;1-本月;化妆品类;千元,商品销售总额;上年同期;本月;化妆品类;千元,商品销售总额;上年同期;1-本月;化妆品类;千元,商品销售总额;零售额;本月;化妆品类;千元,商品销售总额;零售额;1-本月;化妆品类;千元,商品销售总额;零售额;上年同期;本月;化妆品类;千元,商品销售总额;零售额;上年同期;1-本月;化妆品类;千元,商品销售总额;本月;金银珠宝类;千元,商品销售总额;1-本月;金银珠宝类;千元,商品销售总额;上年同期;本月;金银珠宝类;千元,商品销售总额;上年同期;1-本月;金银珠宝类;千元,商品销售总额;零售额;本月;金银珠宝类;千元,商品销售总额;零售额;1-本月;金银珠宝类;千元,商品销售总额;零售额;上年同期;本月;金银珠宝类;千元,商品销售总额;零售额;上年同期;1-本月;金银珠宝类;千元,商品销售总额;本月;日用品类;千元,商品销售总额;1-本月;日用品类;千元,商品销售总额;上年同期;本月;日用品类;千元,商品销售总额;上年同期;1-本月;日用品类;千元,商品销售总额;零售额;本月;日用品类;千元,商品销售总额;零售额;1-本月;日用品类;千元,商品销售总额;零售额;上年同期;本月;日用品类;千元,商品销售总额;零售额;上年同期;1-本月;日用品类;千元,商品销售总额;本月;其中：儿童玩具类;千元,商品销售总额;1-本月;其中：儿童玩具类;千元,商品销售总额;上年同期;本月;其中：儿童玩具类;千元,商品销售总额;上年同期;1-本月;其中：儿童玩具类;千元,商品销售总额;零售额;本月;其中：儿童玩具类;千元,商品销售总额;零售额;1-本月;其中：儿童玩具类;千元,商品销售总额;零售额;上年同期;本月;其中：儿童玩具类;千元,商品销售总额;零售额;上年同期;1-本月;其中：儿童玩具类;千元,商品销售总额;本月;五金、电料类;千元,商品销售总额;1-本月;五金、电料类;千元,商品销售总额;上年同期;本月;五金、电料类;千元,商品销售总额;上年同期;1-本月;五金、电料类;千元,商品销售总额;零售额;本月;五金、电料类;千元,商品销售总额;零售额;1-本月;五金、电料类;千元,商品销售总额;零售额;上年同期;本月;五金、电料类;千元,商品销售总额;零售额;上年同期;1-本月;五金、电料类;千元,商品销售总额;本月;体育、娱乐用品类;千元,商品销售总额;1-本月;体育、娱乐用品类;千元,商品销售总额;上年同期;本月;体育、娱乐用品类;千元,商品销售总额;上年同期;1-本月;体育、娱乐用品类;千元,商品销售总额;零售额;本月;体育、娱乐用品类;千元,商品销售总额;零售额;1-本月;体育、娱乐用品类;千元,商品销售总额;零售额;上年同期;本月;体育、娱乐用品类;千元,商品销售总额;零售额;上年同期;1-本月;体育、娱乐用品类;千元,商品销售总额;本月;其中：照相机类;千元,商品销售总额;1-本月;其中：照相机类;千元,商品销售总额;上年同期;本月;其中：照相机类;千元,商品销售总额;上年同期;1-本月;其中：照相机类;千元,商品销售总额;零售额;本月;其中：照相机类;千元,商品销售总额;零售额;1-本月;其中：照相机类;千元,商品销售总额;零售额;上年同期;本月;其中：照相机类;千元,商品销售总额;零售额;上年同期;1-本月;其中：照相机类;千元,商品销售总额;本月;书报杂志类;千元,商品销售总额;1-本月;书报杂志类;千元,商品销售总额;上年同期;本月;书报杂志类;千元,商品销售总额;上年同期;1-本月;书报杂志类;千元,商品销售总额;零售额;本月;书报杂志类;千元,商品销售总额;零售额;1-本月;书报杂志类;千元,商品销售总额;零售额;上年同期;本月;书报杂志类;千元,商品销售总额;零售额;上年同期;1-本月;书报杂志类;千元,商品销售总额;本月;电子出版物及音像制品类;千元,商品销售总额;1-本月;电子出版物及音像制品类;千元,商品销售总额;上年同期;本月;电子出版物及音像制品类;千元,商品销售总额;上年同期;1-本月;电子出版物及音像制品类;千元,商品销售总额;零售额;本月;电子出版物及音像制品类;千元,商品销售总额;零售额;1-本月;电子出版物及音像制品类;千元,商品销售总额;零售额;上年同期;本月;电子出版物及音像制品类;千元,商品销售总额;零售额;上年同期;1-本月;电子出版物及音像制品类;千元,商品销售总额;本月;家用电器和音像器材类;千元,商品销售总额;1-本月;家用电器和音像器材类;千元,商品销售总额;上年同期;本月;家用电器和音像器材类;千元,商品销售总额;上年同期;1-本月;家用电器和音像器材类;千元,商品销售总额;零售额;本月;家用电器和音像器材类;千元,商品销售总额;零售额;1-本月;家用电器和音像器材类;千元,商品销售总额;零售额;上年同期;本月;家用电器和音像器材类;千元,商品销售总额;零售额;上年同期;1-本月;家用电器和音像器材类;千元,商品销售总额;本月;中西药品类;千元,商品销售总额;1-本月;中西药品类;千元,商品销售总额;上年同期;本月;中西药品类;千元,商品销售总额;上年同期;1-本月;中西药品类;千元,商品销售总额;零售额;本月;中西药品类;千元,商品销售总额;零售额;1-本月;中西药品类;千元,商品销售总额;零售额;上年同期;本月;中西药品类;千元,商品销售总额;零售额;上年同期;1-本月;中西药品类;千元,商品销售总额;本月;其中：西药类;千元,商品销售总额;1-本月;其中：西药类;千元,商品销售总额;上年同期;本月;其中：西药类;千元,商品销售总额;上年同期;1-本月;其中：西药类;千元,商品销售总额;零售额;本月;其中：西药类;千元,商品销售总额;零售额;1-本月;其中：西药类;千元,商品销售总额;零售额;上年同期;本月;其中：西药类;千元,商品销售总额;零售额;上年同期;1-本月;其中：西药类;千元,商品销售总额;本月;　　　中草药及中成药类;千元,商品销售总额;1-本月;　　　中草药及中成药类;千元,商品销售总额;上年同期;本月;　　　中草药及中成药类;千元,商品销售总额;上年同期;1-本月;　　　中草药及中成药类;千元,商品销售总额;零售额;本月;　　　中草药及中成药类;千元,商品销售总额;零售额;1-本月;　　　中草药及中成药类;千元,商品销售总额;零售额;上年同期;本月;　　　中草药及中成药类;千元,商品销售总额;零售额;上年同期;1-本月;　　　中草药及中成药类;千元,商品销售总额;本月;文化办公用品类;千元,商品销售总额;1-本月;文化办公用品类;千元,商品销售总额;上年同期;本月;文化办公用品类;千元,商品销售总额;上年同期;1-本月;文化办公用品类;千元,商品销售总额;零售额;本月;文化办公用品类;千元,商品销售总额;零售额;1-本月;文化办公用品类;千元,商品销售总额;零售额;上年同期;本月;文化办公用品类;千元,商品销售总额;零售额;上年同期;1-本月;文化办公用品类;千元,商品销售总额;本月;其中：计算机及其配套产品;千元,商品销售总额;1-本月;其中：计算机及其配套产品;千元,商品销售总额;上年同期;本月;其中：计算机及其配套产品;千元,商品销售总额;上年同期;1-本月;其中：计算机及其配套产品;千元,商品销售总额;零售额;本月;其中：计算机及其配套产品;千元,商品销售总额;零售额;1-本月;其中：计算机及其配套产品;千元,商品销售总额;零售额;上年同期;本月;其中：计算机及其配套产品;千元,商品销售总额;零售额;上年同期;1-本月;其中：计算机及其配套产品;千元,商品销售总额;本月;家具类;千元,商品销售总额;1-本月;家具类;千元,商品销售总额;上年同期;本月;家具类;千元,商品销售总额;上年同期;1-本月;家具类;千元,商品销售总额;零售额;本月;家具类;千元,商品销售总额;零售额;1-本月;家具类;千元,商品销售总额;零售额;上年同期;本月;家具类;千元,商品销售总额;零售额;上年同期;1-本月;家具类;千元,商品销售总额;本月;通讯器材类;千元,商品销售总额;1-本月;通讯器材类;千元,商品销售总额;上年同期;本月;通讯器材类;千元,商品销售总额;上年同期;1-本月;通讯器材类;千元,商品销售总额;零售额;本月;通讯器材类;千元,商品销售总额;零售额;1-本月;通讯器材类;千元,商品销售总额;零售额;上年同期;本月;通讯器材类;千元,商品销售总额;零售额;上年同期;1-本月;通讯器材类;千元,商品销售总额;本月;煤炭及制品类;千元,商品销售总额;1-本月;煤炭及制品类;千元,商品销售总额;上年同期;本月;煤炭及制品类;千元,商品销售总额;上年同期;1-本月;煤炭及制品类;千元,商品销售总额;零售额;本月;煤炭及制品类;千元,商品销售总额;零售额;1-本月;煤炭及制品类;千元,商品销售总额;零售额;上年同期;本月;煤炭及制品类;千元,商品销售总额;零售额;上年同期;1-本月;煤炭及制品类;千元,商品销售总额;本月;木材及制品类;千元,商品销售总额;1-本月;木材及制品类;千元,商品销售总额;上年同期;本月;木材及制品类;千元,商品销售总额;上年同期;1-本月;木材及制品类;千元,商品销售总额;零售额;本月;木材及制品类;千元,商品销售总额;零售额;1-本月;木材及制品类;千元,商品销售总额;零售额;上年同期;本月;木材及制品类;千元,商品销售总额;零售额;上年同期;1-本月;木材及制品类;千元,商品销售总额;本月;石油及制品类;千元,商品销售总额;1-本月;石油及制品类;千元,商品销售总额;上年同期;本月;石油及制品类;千元,商品销售总额;上年同期;1-本月;石油及制品类;千元,商品销售总额;零售额;本月;石油及制品类;千元,商品销售总额;零售额;1-本月;石油及制品类;千元,商品销售总额;零售额;上年同期;本月;石油及制品类;千元,商品销售总额;零售额;上年同期;1-本月;石油及制品类;千元,商品销售总额;本月;化工材料及制品类;千元,商品销售总额;1-本月;化工材料及制品类;千元,商品销售总额;上年同期;本月;化工材料及制品类;千元,商品销售总额;上年同期;1-本月;化工材料及制品类;千元,商品销售总额;零售额;本月;化工材料及制品类;千元,商品销售总额;零售额;1-本月;化工材料及制品类;千元,商品销售总额;零售额;上年同期;本月;化工材料及制品类;千元,商品销售总额;零售额;上年同期;1-本月;化工材料及制品类;千元,商品销售总额;本月;其中：化肥类;千元,商品销售总额;1-本月;其中：化肥类;千元,商品销售总额;上年同期;本月;其中：化肥类;千元,商品销售总额;上年同期;1-本月;其中：化肥类;千元,商品销售总额;零售额;本月;其中：化肥类;千元,商品销售总额;零售额;1-本月;其中：化肥类;千元,商品销售总额;零售额;上年同期;本月;其中：化肥类;千元,商品销售总额;零售额;上年同期;1-本月;其中：化肥类;千元,商品销售总额;本月;金属材料类;千元,商品销售总额;1-本月;金属材料类;千元,商品销售总额;上年同期;本月;金属材料类;千元,商品销售总额;上年同期;1-本月;金属材料类;千元,商品销售总额;零售额;本月;金属材料类;千元,商品销售总额;零售额;1-本月;金属材料类;千元,商品销售总额;零售额;上年同期;本月;金属材料类;千元,商品销售总额;零售额;上年同期;1-本月;金属材料类;千元,商品销售总额;本月;建筑及装潢材料类;千元,商品销售总额;1-本月;建筑及装潢材料类;千元,商品销售总额;上年同期;本月;建筑及装潢材料类;千元,商品销售总额;上年同期;1-本月;建筑及装潢材料类;千元,商品销售总额;零售额;本月;建筑及装潢材料类;千元,商品销售总额;零售额;1-本月;建筑及装潢材料类;千元,商品销售总额;零售额;上年同期;本月;建筑及装潢材料类;千元,商品销售总额;零售额;上年同期;1-本月;建筑及装潢材料类;千元,商品销售总额;本月;机电产品及设备类;千元,商品销售总额;1-本月;机电产品及设备类;千元,商品销售总额;上年同期;本月;机电产品及设备类;千元,商品销售总额;上年同期;1-本月;机电产品及设备类;千元,商品销售总额;零售额;本月;机电产品及设备类;千元,商品销售总额;零售额;1-本月;机电产品及设备类;千元,商品销售总额;零售额;上年同期;本月;机电产品及设备类;千元,商品销售总额;零售额;上年同期;1-本月;机电产品及设备类;千元,商品销售总额;本月;其中：农机类;千元,商品销售总额;1-本月;其中：农机类;千元,商品销售总额;上年同期;本月;其中：农机类;千元,商品销售总额;上年同期;1-本月;其中：农机类;千元,商品销售总额;零售额;本月;其中：农机类;千元,商品销售总额;零售额;1-本月;其中：农机类;千元,商品销售总额;零售额;上年同期;本月;其中：农机类;千元,商品销售总额;零售额;上年同期;1-本月;其中：农机类;千元,商品销售总额;本月;汽车类;千元,商品销售总额;1-本月;汽车类;千元,商品销售总额;上年同期;本月;汽车类;千元,商品销售总额;上年同期;1-本月;汽车类;千元,商品销售总额;零售额;本月;汽车类;千元,商品销售总额;零售额;1-本月;汽车类;千元,商品销售总额;零售额;上年同期;本月;汽车类;千元,商品销售总额;零售额;上年同期;1-本月;汽车类;千元,商品销售总额;本月;种子饲料类;千元,商品销售总额;1-本月;种子饲料类;千元,商品销售总额;上年同期;本月;种子饲料类;千元,商品销售总额;上年同期;1-本月;种子饲料类;千元,商品销售总额;零售额;本月;种子饲料类;千元,商品销售总额;零售额;1-本月;种子饲料类;千元,商品销售总额;零售额;上年同期;本月;种子饲料类;千元,商品销售总额;零售额;上年同期;1-本月;种子饲料类;千元,商品销售总额;本月;棉麻类;千元,商品销售总额;1-本月;棉麻类;千元,商品销售总额;上年同期;本月;棉麻类;千元,商品销售总额;上年同期;1-本月;棉麻类;千元,商品销售总额;零售额;本月;棉麻类;千元,商品销售总额;零售额;1-本月;棉麻类;千元,商品销售总额;零售额;上年同期;本月;棉麻类;千元,商品销售总额;零售额;上年同期;1-本月;棉麻类;千元,商品销售总额;本月;其他类;千元,商品销售总额;1-本月;其他类;千元,商品销售总额;上年同期;本月;其他类;千元,商品销售总额;上年同期;1-本月;其他类;千元,商品销售总额;零售额;本月;其他类;千元,商品销售总额;零售额;1-本月;其他类;千元,商品销售总额;零售额;上年同期;本月;其他类;千元,商品销售总额;零售额;上年同期;1-本月;其他类;千元
429021100001,087243493,神农架惠诚购物广场有限公司,521,909,6266,641,4765,909,6266,641,4765,,0,0,0,,0,0,0,532,3360,397,3127,532,3360,397,3127,53,485,33,237,53,485,33,237,50,374,23,290,50,374,23,290,9,89,3,25,9,89,3,25,227,1145,114,998,227,1145,114,998,134,554,104,554,134,554,104,554,59,503,45,253,59,503,45,253,41,413,41,357,41,413,41,357,18,321,11,69,18,321,11,69,3,75,1,15,3,75,1,15,7,112,1,10,7,112,1,10,8,134,9,44,8,134,9,44,39,236,20,123,39,236,20,123,,0,0,0,,0,0,0,210,1303,124,817,210,1303,124,817,35,211,14,63,35,211,14,63,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,10,130,3,19,10,130,3,19
429021100001,707087103,神农架林区粮食收储有限责任公司,7200,76,523,368,867,76,523,368,867,,0,0,0,,0,0,0,76,523,368,867,76,523,368,867,76,523,368,867,76,523,368,867,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0
429021100001,737125422,湖北卫康药业有限公司,2541,1350,5689,1040,4962,832,3891,640,3568,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,1350,5689,1040,4962,832,3891,640,3568,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0
429021100002,068441400,神农架乐康商贸有限公司,2500,937,4837,1111,16627,937,4837,1056,15937,0,0,0,0,0,0,0,0,368,2710,460,3273,368,2710,460,3273,90,872,230,1875,90,872,230,1875,55,453,65,325,55,453,65,325,1,125,30,135,1,125,30,135,4,159,75,295,4,159,75,295,218,1101,60,363,218,1101,60,363,317,795,120,888,317,795,120,888,74,237,100,3772,74,237,100,3772,27,168,35,972,27,168,35,972,0,3,20,505,0,3,20,505,1,4,10,300,1,4,10,300,26,161,5,167,26,161,5,167,0,80,50,163,0,80,50,163,0,0,0,0,0,0,0,0,95,421,100,490,95,421,100,490,1,51,50,84,1,51,50,84,0,0,50,930,0,0,50,930,0,0,25,175,0,0,25,175,0,0,0,0,0,0,0,0,0,0,5,427,0,0,5,427,0,0,20,155,0,0,20,155,15,112,20,260,15,112,20,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,47,30,224,7,47,30,224,0,0,0,0,0,0,0,0,0,0,10,82,0,0,10,82,0,0,5,24,0,0,5,24,0,0,0,0,0,0,0,0,0,0,20,350,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,25,250,,0,0,0,0,0,0,0,0,0,0,0,0,0,10,90,0,0,0,0,0,0,5,80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,34,267,26,4102,34,267,26,4102
429021100002,183710047,湖北省烟草公司神农架林区公司,2306,9033,51502,7595,50410,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,9033,51502,7595,50410,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0
429021100002,183710071,中国石油化工股份有限公司湖北神农架石油分公司,1836,10891,40533,12973,43538,4901,18239,5838,19592,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,10891,40533,12973,43538,4901,18239,5838,19592,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0
